UTC,Open,High,Low,Close,Volume
03.01.2022 08:17:00.000 UTC,1823.088,1823.138,1822.878,1823.118,0.0273
03.01.2022 08:18:00.000 UTC,1823.098,1823.238,1822.978,1823.008,0.03517
03.01.2022 08:19:00.000 UTC,1822.998,1823.038,1822.838,1822.889,0.04172
03.01.2022 08:20:00.000 UTC,1822.898,1822.898,1822.488,1822.508,0.05917
03.01.2022 08:21:00.000 UTC,1822.508,1822.528,1822.368,1822.478,0.03543
03.01.2022 08:22:00.000 UTC,1822.498,1822.838,1822.488,1822.758,0.03155
03.01.2022 08:23:00.000 UTC,1822.808,1822.808,1822.354,1822.585,0.02466
03.01.2022 08:24:00.000 UTC,1822.585,1822.585,1822,1822.218,0.02323
03.01.2022 08:25:00.000 UTC,1822.198,1822.334,1822.094,1822.284,0.02054
03.01.2022 08:26:00.000 UTC,1822.284,1822.578,1822.168,1822.524,0.03037
03.01.2022 08:27:00.000 UTC,1822.524,1822.668,1822.354,1822.528,0.02104
03.01.2022 08:28:00.000 UTC,1822.528,1822.528,1822,1822,0.01604
03.01.2022 08:29:00.000 UTC,1822,1822.178,1822,1822.138,0.01329
03.01.2022 08:30:00.000 UTC,1822.138,1822.138,1821.638,1822,0.00584
03.01.2022 08:31:00.000 UTC,1822.028,1822.028,1821.528,1821.618,0.00892
03.01.2022 08:32:00.000 UTC,1821.648,1822.018,1821.388,1821.898,0.01944
03.01.2022 08:33:00.000 UTC,1821.868,1821.914,1821.359,1821.904,0.02041
03.01.2022 08:34:00.000 UTC,1821.894,1822.104,1821.864,1821.864,0.02158
03.01.2022 08:35:00.000 UTC,1821.864,1821.864,1821.584,1821.758,0.01503
03.01.2022 08:36:00.000 UTC,1821.758,1821.758,1821.304,1821.548,0.02047
03.01.2022 08:37:00.000 UTC,1821.548,1821.908,1821.548,1821.588,0.02164
03.01.2022 08:38:00.000 UTC,1821.604,1821.804,1821.519,1821.519,0.01308
03.01.2022 08:39:00.000 UTC,1821.494,1821.518,1821.238,1821.448,0.03616
03.01.2022 08:40:00.000 UTC,1821.438,1821.718,1821.438,1821.628,0.01907
03.01.2022 08:41:00.000 UTC,1821.628,1821.888,1821.558,1821.878,0.00855
03.01.2022 08:42:00.000 UTC,1821.858,1821.988,1821.748,1821.928,0.00937
03.01.2022 08:43:00.000 UTC,1821.918,1821.938,1821.718,1821.918,0.0078
03.01.2022 08:44:00.000 UTC,1821.918,1822.028,1821.658,1821.918,0.01322
03.01.2022 08:45:00.000 UTC,1821.928,1822.268,1821.888,1822.218,0.01803
03.01.2022 08:46:00.000 UTC,1822.168,1822.448,1822.168,1822.184,0.01811
03.01.2022 08:47:00.000 UTC,1822.178,1822.548,1822.144,1822.278,0.0156
03.01.2022 08:48:00.000 UTC,1822.258,1822.638,1822.199,1822.638,0.01475
03.01.2022 08:49:00.000 UTC,1822.648,1822.838,1822.558,1822.638,0.01674
03.01.2022 08:50:00.000 UTC,1822.608,1822.658,1822.364,1822.384,0.01723
03.01.2022 08:51:00.000 UTC,1822.434,1822.588,1822.364,1822.554,0.00816
03.01.2022 08:52:00.000 UTC,1822.564,1822.814,1822.514,1822.768,0.02255
03.01.2022 08:53:00.000 UTC,1822.768,1822.888,1822.698,1822.798,0.04399
03.01.2022 08:54:00.000 UTC,1822.818,1823.058,1822.788,1822.888,0.02545
03.01.2022 08:55:00.000 UTC,1822.878,1823.208,1822.768,1822.884,0.02084
03.01.2022 08:56:00.000 UTC,1822.928,1822.984,1822.788,1822.818,0.01044
03.01.2022 08:57:00.000 UTC,1822.808,1822.898,1822.498,1822.638,0.0273
03.01.2022 08:58:00.000 UTC,1822.618,1822.864,1822.578,1822.779,0.01606
03.01.2022 08:59:00.000 UTC,1822.778,1822.804,1822.638,1822.774,0.01112
03.01.2022 09:00:00.000 UTC,1822.784,1822.864,1822.524,1822.528,0.02016
03.01.2022 09:01:00.000 UTC,1822.524,1822.608,1822.368,1822.584,0.02643
03.01.2022 09:02:00.000 UTC,1822.598,1823.148,1822.574,1823.054,0.02068
03.01.2022 09:03:00.000 UTC,1823.068,1823.168,1822.858,1822.898,0.01181
03.01.2022 09:04:00.000 UTC,1822.908,1823.248,1822.848,1823.168,0.01011
03.01.2022 09:05:00.000 UTC,1823.184,1823.714,1823.164,1823.674,0.0155
03.01.2022 09:06:00.000 UTC,1823.668,1823.898,1823.518,1823.748,0.01503
03.01.2022 09:07:00.000 UTC,1823.748,1823.808,1823.588,1823.629,0.01882
03.01.2022 09:08:00.000 UTC,1823.629,1823.648,1823.439,1823.538,0.02296
03.01.2022 09:09:00.000 UTC,1823.508,1823.718,1823.508,1823.658,0.01678
03.01.2022 09:10:00.000 UTC,1823.664,1823.888,1823.598,1823.858,0.01315
03.01.2022 09:11:00.000 UTC,1823.878,1824.288,1823.778,1824.078,0.01978
03.01.2022 09:12:00.000 UTC,1824.078,1824.514,1823.908,1824.354,0.03325
03.01.2022 09:13:00.000 UTC,1824.384,1824.494,1824.094,1824.208,0.02952
03.01.2022 09:14:00.000 UTC,1824.138,1824.954,1824.128,1824.844,0.0338
03.01.2022 09:15:00.000 UTC,1824.844,1824.959,1824.409,1824.424,0.03315
03.01.2022 09:16:00.000 UTC,1824.404,1824.524,1824.239,1824.239,0.01691
03.01.2022 09:17:00.000 UTC,1824.239,1824.624,1824.199,1824.624,0.01608
03.01.2022 09:18:00.000 UTC,1824.624,1824.968,1824.559,1824.618,0.03605
03.01.2022 09:19:00.000 UTC,1824.638,1824.994,1824.638,1824.734,0.0225
03.01.2022 09:20:00.000 UTC,1824.734,1825.014,1824.614,1824.744,0.01893
03.01.2022 09:21:00.000 UTC,1824.748,1824.928,1824.705,1824.909,0.01353
03.01.2022 09:22:00.000 UTC,1824.928,1825.028,1824.679,1824.798,0.02164
03.01.2022 09:23:00.000 UTC,1824.769,1824.884,1824.748,1824.854,0.02325
03.01.2022 09:24:00.000 UTC,1824.854,1824.974,1824.708,1824.728,0.03021
03.01.2022 09:25:00.000 UTC,1824.748,1824.808,1824.449,1824.638,0.02786
03.01.2022 09:26:00.000 UTC,1824.634,1824.674,1824.439,1824.448,0.01349
03.01.2022 09:27:00.000 UTC,1824.454,1824.694,1824.359,1824.599,0.02271
03.01.2022 09:28:00.000 UTC,1824.558,1824.558,1824.174,1824.378,0.02232
03.01.2022 09:29:00.000 UTC,1824.368,1824.488,1823.988,1824.198,0.03048
03.01.2022 09:30:00.000 UTC,1824.188,1824.604,1823.989,1824.514,0.03024
03.01.2022 09:31:00.000 UTC,1824.514,1824.648,1824.344,1824.564,0.01566
03.01.2022 09:32:00.000 UTC,1824.604,1824.794,1824.584,1824.604,0.01787
03.01.2022 09:33:00.000 UTC,1824.614,1824.654,1824.449,1824.504,0.01113
03.01.2022 09:34:00.000 UTC,1824.484,1824.758,1824.484,1824.704,0.01495
03.01.2022 09:35:00.000 UTC,1824.679,1824.798,1824.468,1824.694,0.02398
03.01.2022 09:36:00.000 UTC,1824.718,1824.728,1824.338,1824.448,0.02455
03.01.2022 09:37:00.000 UTC,1824.448,1824.978,1824.448,1824.789,0.02586
03.01.2022 09:38:00.000 UTC,1824.789,1824.789,1824.464,1824.698,0.01736
03.01.2022 09:39:00.000 UTC,1824.708,1824.998,1824.675,1824.675,0.03378
03.01.2022 09:40:00.000 UTC,1824.675,1824.704,1824.418,1824.468,0.02624
03.01.2022 09:41:00.000 UTC,1824.488,1824.718,1824.419,1824.704,0.0314
03.01.2022 09:42:00.000 UTC,1824.708,1824.844,1824.669,1824.834,0.00927
03.01.2022 09:43:00.000 UTC,1824.834,1824.938,1824.818,1824.918,0.01423
03.01.2022 09:44:00.000 UTC,1824.938,1824.998,1824.768,1824.948,0.02794
03.01.2022 09:45:00.000 UTC,1824.948,1825.149,1824.909,1825.049,0.02688
03.01.2022 09:46:00.000 UTC,1825.049,1825.104,1824.894,1824.934,0.01846
03.01.2022 09:47:00.000 UTC,1824.934,1825.239,1824.934,1825.189,0.01467
03.01.2022 09:48:00.000 UTC,1825.189,1825.284,1825.044,1825.249,0.01543
03.01.2022 09:49:00.000 UTC,1825.249,1825.514,1825.249,1825.454,0.02027
03.01.2022 09:50:00.000 UTC,1825.474,1825.554,1825.264,1825.554,0.01873
03.01.2022 09:51:00.000 UTC,1825.554,1825.679,1825.519,1825.559,0.02685
03.01.2022 09:52:00.000 UTC,1825.564,1825.918,1825.389,1825.818,0.01646
03.01.2022 09:53:00.000 UTC,1825.828,1826.118,1825.828,1826.118,0.01237
03.01.2022 09:54:00.000 UTC,1826.158,1826.578,1826.068,1826.318,0.0288
03.01.2022 09:55:00.000 UTC,1826.268,1826.268,1825.624,1826.074,0.02525
03.01.2022 09:56:00.000 UTC,1826.074,1826.374,1825.914,1826.024,0.02027
03.01.2022 09:57:00.000 UTC,1826.024,1826.284,1826.018,1826.018,0.0187
03.01.2022 09:58:00.000 UTC,1826.018,1826.214,1825.928,1826.164,0.01569
03.01.2022 09:59:00.000 UTC,1826.184,1826.554,1826.149,1826.304,0.02278
03.01.2022 10:00:00.000 UTC,1826.294,1826.844,1826.228,1826.529,0.02026
03.01.2022 10:01:00.000 UTC,1826.529,1826.844,1826.508,1826.684,0.01938
03.01.2022 10:02:00.000 UTC,1826.724,1826.824,1826.659,1826.744,0.01622
03.01.2022 10:03:00.000 UTC,1826.724,1827.094,1826.669,1827.069,0.01879
03.01.2022 10:04:00.000 UTC,1827.074,1827.229,1826.864,1826.964,0.0203
03.01.2022 10:05:00.000 UTC,1826.934,1826.954,1826.688,1826.874,0.01373
03.01.2022 10:06:00.000 UTC,1826.874,1827.144,1826.654,1826.654,0.01908
03.01.2022 10:07:00.000 UTC,1826.744,1826.869,1826.744,1826.849,0.00347
03.01.2022 10:08:00.000 UTC,1826.754,1827.084,1826.669,1826.908,0.01418
03.01.2022 10:09:00.000 UTC,1826.908,1827.234,1826.908,1827.108,0.01119
03.01.2022 10:10:00.000 UTC,1827.114,1827.404,1827.108,1827.209,0.01375
03.01.2022 10:11:00.000 UTC,1827.209,1827.329,1827.064,1827.134,0.01615
03.01.2022 10:12:00.000 UTC,1827.159,1827.204,1826.974,1827.004,0.01059
03.01.2022 10:13:00.000 UTC,1827.004,1827.114,1826.874,1826.908,0.01416
03.01.2022 10:14:00.000 UTC,1826.908,1827.169,1826.908,1827.059,0.0133
03.01.2022 10:15:00.000 UTC,1827.069,1827.414,1827.069,1827.169,0.01597
03.01.2022 10:16:00.000 UTC,1827.169,1827.169,1826.819,1826.849,0.01482
03.01.2022 10:17:00.000 UTC,1826.849,1827.054,1826.804,1826.859,0.01128
03.01.2022 10:18:00.000 UTC,1826.834,1826.834,1826.559,1826.559,0.01174
03.01.2022 10:19:00.000 UTC,1826.528,1827.134,1826.528,1827.064,0.01454
03.01.2022 10:20:00.000 UTC,1827.064,1827.094,1826.724,1826.784,0.01247
03.01.2022 10:21:00.000 UTC,1826.784,1826.964,1826.654,1826.884,0.01338
03.01.2022 10:22:00.000 UTC,1826.884,1826.914,1826.449,1826.449,0.01166
03.01.2022 10:23:00.000 UTC,1826.449,1826.449,1826.058,1826.109,0.02074
03.01.2022 10:24:00.000 UTC,1826.139,1826.414,1826.139,1826.414,0.01185
03.01.2022 10:25:00.000 UTC,1826.404,1826.424,1826.204,1826.264,0.00915
03.01.2022 10:26:00.000 UTC,1826.264,1826.294,1826.034,1826.174,0.00926
03.01.2022 10:27:00.000 UTC,1826.174,1826.254,1826.044,1826.074,0.0117
03.01.2022 10:28:00.000 UTC,1826.064,1826.114,1825.804,1825.874,0.01478
03.01.2022 10:29:00.000 UTC,1825.874,1825.984,1825.724,1825.744,0.01239
03.01.2022 10:30:00.000 UTC,1825.744,1825.994,1825.674,1825.994,0.01819
03.01.2022 10:31:00.000 UTC,1825.964,1825.984,1825.679,1825.679,0.01827
03.01.2022 10:32:00.000 UTC,1825.679,1825.764,1825.579,1825.719,0.01416
03.01.2022 10:33:00.000 UTC,1825.729,1825.909,1825.679,1825.909,0.01178
03.01.2022 10:34:00.000 UTC,1825.919,1825.999,1825.899,1825.999,0.01078
03.01.2022 10:35:00.000 UTC,1825.999,1826.069,1825.978,1826.004,0.01041
03.01.2022 10:36:00.000 UTC,1826.004,1826.084,1825.964,1826.054,0.0093
03.01.2022 10:37:00.000 UTC,1826.084,1826.124,1825.884,1825.914,0.01203
03.01.2022 10:38:00.000 UTC,1825.908,1825.984,1825.714,1825.924,0.00953
03.01.2022 10:39:00.000 UTC,1825.904,1826.164,1825.698,1825.714,0.0172
03.01.2022 10:40:00.000 UTC,1825.718,1825.915,1825.444,1825.644,0.01812
03.01.2022 10:41:00.000 UTC,1825.644,1825.674,1825.514,1825.674,0.00891
03.01.2022 10:42:00.000 UTC,1825.664,1825.664,1825.519,1825.589,0.00754
03.01.2022 10:43:00.000 UTC,1825.589,1825.628,1825.458,1825.524,0.01537
03.01.2022 10:44:00.000 UTC,1825.528,1825.554,1825.429,1825.484,0.00737
03.01.2022 10:45:00.000 UTC,1825.454,1825.584,1825.414,1825.564,0.01108
03.01.2022 10:46:00.000 UTC,1825.574,1825.824,1825.524,1825.814,0.00915
03.01.2022 10:47:00.000 UTC,1825.814,1826.044,1825.644,1826.034,0.0117
03.01.2022 10:48:00.000 UTC,1826.084,1826.204,1826.064,1826.184,0.0078
03.01.2022 10:49:00.000 UTC,1826.184,1826.184,1826.044,1826.054,0.00795
03.01.2022 10:50:00.000 UTC,1826.084,1826.204,1825.914,1826.174,0.01124
03.01.2022 10:51:00.000 UTC,1826.184,1826.274,1826.138,1826.139,0.00857
03.01.2022 10:52:00.000 UTC,1826.14,1826.143,1825.739,1825.784,0.02312
03.01.2022 10:53:00.000 UTC,1825.778,1825.778,1825.578,1825.728,0.01614
03.01.2022 10:54:00.000 UTC,1825.748,1825.868,1825.628,1825.868,0.0086
03.01.2022 10:55:00.000 UTC,1825.868,1825.898,1825.698,1825.839,0.01147
03.01.2022 10:56:00.000 UTC,1825.839,1826.039,1825.839,1826.039,0.01741
03.01.2022 10:57:00.000 UTC,1826.059,1826.424,1826.009,1826.408,0.01388
03.01.2022 10:58:00.000 UTC,1826.424,1826.708,1826.408,1826.609,0.02097
03.01.2022 10:59:00.000 UTC,1826.612,1826.735,1826.254,1826.308,0.03097
03.01.2022 11:00:00.000 UTC,1826.338,1826.574,1826.308,1826.509,0.0177
03.01.2022 11:01:00.000 UTC,1826.509,1826.584,1826.249,1826.584,0.01764
03.01.2022 11:02:00.000 UTC,1826.604,1826.708,1826.538,1826.644,0.0135
03.01.2022 11:03:00.000 UTC,1826.644,1827.038,1826.644,1826.968,0.01321
03.01.2022 11:04:00.000 UTC,1826.968,1827.008,1826.608,1826.638,0.01405
03.01.2022 11:05:00.000 UTC,1826.618,1826.728,1826.528,1826.588,0.01451
03.01.2022 11:06:00.000 UTC,1826.548,1826.618,1826.458,1826.518,0.01328
03.01.2022 11:07:00.000 UTC,1826.518,1826.518,1826.059,1826.108,0.01085
03.01.2022 11:08:00.000 UTC,1826.138,1826.178,1825.938,1826.068,0.01681
03.01.2022 11:09:00.000 UTC,1826.068,1826.168,1825.878,1825.968,0.0165
03.01.2022 11:10:00.000 UTC,1825.949,1826.128,1825.898,1826.128,0.01501
03.01.2022 11:11:00.000 UTC,1826.148,1826.408,1826.038,1826.098,0.0179
03.01.2022 11:12:00.000 UTC,1826.098,1826.118,1825.684,1825.684,0.01149
03.01.2022 11:13:00.000 UTC,1825.698,1825.864,1825.694,1825.858,0.00922
03.01.2022 11:14:00.000 UTC,1825.858,1825.858,1825.609,1825.714,0.01655
03.01.2022 11:15:00.000 UTC,1825.704,1825.918,1825.648,1825.888,0.01385
03.01.2022 11:16:00.000 UTC,1825.868,1826.014,1825.818,1826.014,0.01329
03.01.2022 11:17:00.000 UTC,1826.008,1826.174,1825.869,1826.099,0.01422
03.01.2022 11:18:00.000 UTC,1826.078,1826.168,1826.008,1826.029,0.01775
03.01.2022 11:19:00.000 UTC,1826.029,1826.118,1825.978,1825.989,0.04744
03.01.2022 11:20:00.000 UTC,1825.988,1826.124,1825.774,1825.818,0.03463
03.01.2022 11:21:00.000 UTC,1825.804,1825.848,1825.588,1825.638,0.02446
03.01.2022 11:22:00.000 UTC,1825.638,1825.658,1825.439,1825.439,0.01683
03.01.2022 11:23:00.000 UTC,1825.439,1825.534,1825.188,1825.218,0.02655
03.01.2022 11:24:00.000 UTC,1825.199,1825.284,1825.098,1825.109,0.01232
03.01.2022 11:25:00.000 UTC,1824.984,1825.074,1824.658,1824.774,0.02114
03.01.2022 11:26:00.000 UTC,1824.774,1824.878,1824.498,1824.774,0.04169
03.01.2022 11:27:00.000 UTC,1824.774,1824.794,1824.418,1824.438,0.01833
03.01.2022 11:28:00.000 UTC,1824.428,1824.448,1824.279,1824.438,0.01723
03.01.2022 11:29:00.000 UTC,1824.428,1824.428,1824.014,1824.104,0.02648
03.01.2022 11:30:00.000 UTC,1824.068,1824.068,1823.634,1823.779,0.03233
03.01.2022 11:31:00.000 UTC,1823.779,1823.924,1823.638,1823.884,0.01578
03.01.2022 11:32:00.000 UTC,1823.904,1824.024,1823.749,1823.774,0.00855
03.01.2022 11:33:00.000 UTC,1823.774,1824.004,1823.774,1823.954,0.00831
03.01.2022 11:34:00.000 UTC,1823.954,1824.334,1823.909,1824.204,0.01166
03.01.2022 11:35:00.000 UTC,1824.204,1824.504,1824.144,1824.354,0.01678
03.01.2022 11:36:00.000 UTC,1824.354,1824.784,1824.354,1824.524,0.0164
03.01.2022 11:37:00.000 UTC,1824.544,1824.634,1824.009,1824.044,0.01688
03.01.2022 11:38:00.000 UTC,1824.044,1824.224,1824.008,1824.224,0.01275
03.01.2022 11:39:00.000 UTC,1824.204,1824.214,1824.015,1824.068,0.01181
03.01.2022 11:40:00.000 UTC,1824.068,1824.118,1823.854,1823.868,0.02431
03.01.2022 11:41:00.000 UTC,1823.854,1824.418,1823.758,1824.378,0.01125
03.01.2022 11:42:00.000 UTC,1824.378,1824.448,1824.078,1824.148,0.01643
03.01.2022 11:43:00.000 UTC,1824.118,1824.314,1824.118,1824.189,0.00897
03.01.2022 11:44:00.000 UTC,1824.189,1824.189,1823.508,1823.518,0.01919
03.01.2022 11:45:00.000 UTC,1823.508,1823.608,1823.464,1823.468,0.01845
03.01.2022 11:46:00.000 UTC,1823.448,1823.508,1822.988,1823.008,0.01754
03.01.2022 11:47:00.000 UTC,1823.038,1823.168,1822.698,1822.768,0.02125
03.01.2022 11:48:00.000 UTC,1822.758,1822.968,1822.728,1822.828,0.01662
03.01.2022 11:49:00.000 UTC,1822.828,1822.958,1822.574,1822.704,0.01731
03.01.2022 11:50:00.000 UTC,1822.718,1822.848,1822.608,1822.818,0.01174
03.01.2022 11:51:00.000 UTC,1822.818,1822.818,1822.298,1822.339,0.02484
03.01.2022 11:52:00.000 UTC,1822.339,1822.428,1822.168,1822.198,0.02705
03.01.2022 11:53:00.000 UTC,1822.224,1822.574,1822.208,1822.484,0.01823
03.01.2022 11:54:00.000 UTC,1822.484,1823.094,1822.434,1822.954,0.02239
03.01.2022 11:55:00.000 UTC,1822.948,1822.948,1822.584,1822.594,0.03284
03.01.2022 11:56:00.000 UTC,1822.658,1822.978,1822.608,1822.928,0.01638
03.01.2022 11:57:00.000 UTC,1822.918,1823.018,1822.898,1822.934,0.01108
03.01.2022 11:58:00.000 UTC,1822.948,1822.998,1822.868,1822.918,0.01027
03.01.2022 11:59:00.000 UTC,1822.948,1822.958,1822.875,1822.875,0.02025
03.01.2022 12:00:00.000 UTC,1822.875,1823.108,1822.875,1822.938,0.02687
03.01.2022 12:01:00.000 UTC,1822.938,1823.018,1822.528,1822.638,0.02556
03.01.2022 12:02:00.000 UTC,1822.638,1822.828,1822.628,1822.698,0.01423
03.01.2022 12:03:00.000 UTC,1822.698,1822.748,1822.439,1822.489,0.02324
03.01.2022 12:04:00.000 UTC,1822.489,1822.638,1822.268,1822.304,0.02563
03.01.2022 12:05:00.000 UTC,1822.254,1822.594,1822.208,1822.378,0.02493
03.01.2022 12:06:00.000 UTC,1822.404,1822.468,1822.258,1822.438,0.01813
03.01.2022 12:07:00.000 UTC,1822.448,1822.468,1822.084,1822.258,0.02345
03.01.2022 12:08:00.000 UTC,1822.268,1822.314,1822,1822.224,0.02312
03.01.2022 12:09:00.000 UTC,1822.228,1822.548,1822.204,1822.468,0.0212
03.01.2022 12:10:00.000 UTC,1822.458,1822.548,1822.278,1822.408,0.03318
03.01.2022 12:11:00.000 UTC,1822.398,1822.538,1822.368,1822.398,0.00939
03.01.2022 12:12:00.000 UTC,1822.378,1822.378,1822.198,1822.278,0.00742
03.01.2022 12:13:00.000 UTC,1822.288,1822.658,1822.148,1822.208,0.01665
03.01.2022 12:14:00.000 UTC,1822.208,1822.314,1822.128,1822.144,0.01477
03.01.2022 12:15:00.000 UTC,1822.168,1822.398,1822.168,1822.328,0.01179
03.01.2022 12:16:00.000 UTC,1822.328,1822.374,1822.154,1822.168,0.01006
03.01.2022 12:17:00.000 UTC,1822.178,1822.358,1822.158,1822.268,0.02818
03.01.2022 12:18:00.000 UTC,1822.214,1822.458,1822.088,1822.138,0.02515
03.01.2022 12:19:00.000 UTC,1822.138,1822.374,1821.968,1822.244,0.02145
03.01.2022 12:20:00.000 UTC,1822.248,1822.544,1822.028,1822.158,0.0248
03.01.2022 12:21:00.000 UTC,1822.158,1822.338,1821.978,1822.298,0.01879
03.01.2022 12:22:00.000 UTC,1822.298,1822.648,1822.208,1822.548,0.01845
03.01.2022 12:23:00.000 UTC,1822.528,1822.528,1822.158,1822.158,0.01811
03.01.2022 12:24:00.000 UTC,1822.148,1822.278,1821.914,1822.278,0.01941
03.01.2022 12:25:00.000 UTC,1822.298,1822.844,1822.298,1822.638,0.02259
03.01.2022 12:26:00.000 UTC,1822.624,1822.634,1822.058,1822.134,0.02597
03.01.2022 12:27:00.000 UTC,1822.148,1822.648,1822.134,1822.648,0.01795
03.01.2022 12:28:00.000 UTC,1822.648,1822.648,1822.078,1822.128,0.04022
03.01.2022 12:29:00.000 UTC,1822.118,1822.118,1821.728,1822.038,0.04734
03.01.2022 12:30:00.000 UTC,1822.068,1822.308,1821.968,1821.998,0.03965
03.01.2022 12:31:00.000 UTC,1822.018,1822.184,1821.648,1822.018,0.0282
03.01.2022 12:32:00.000 UTC,1822.018,1822.018,1821.624,1821.739,0.01476
03.01.2022 12:33:00.000 UTC,1821.739,1821.768,1821.524,1821.544,0.02836
03.01.2022 12:34:00.000 UTC,1821.498,1821.778,1821.378,1821.638,0.03407
03.01.2022 12:35:00.000 UTC,1821.618,1821.954,1821.484,1821.688,0.03952
03.01.2022 12:36:00.000 UTC,1821.718,1821.918,1821.669,1821.834,0.03146
03.01.2022 12:37:00.000 UTC,1821.838,1821.994,1821.828,1821.934,0.01286
03.01.2022 12:38:00.000 UTC,1821.954,1822.164,1821.924,1822.114,0.0151
03.01.2022 12:39:00.000 UTC,1822.104,1822.224,1822.054,1822.218,0.01872
03.01.2022 12:40:00.000 UTC,1822.188,1822.264,1821.848,1821.929,0.03139
03.01.2022 12:41:00.000 UTC,1821.929,1821.929,1821.674,1821.819,0.02789
03.01.2022 12:42:00.000 UTC,1821.818,1821.948,1821.739,1821.888,0.01615
03.01.2022 12:43:00.000 UTC,1821.878,1822.058,1821.814,1821.948,0.0256
03.01.2022 12:44:00.000 UTC,1821.948,1822.038,1821.868,1821.918,0.02493
03.01.2022 12:45:00.000 UTC,1821.918,1821.938,1821.718,1821.758,0.01622
03.01.2022 12:46:00.000 UTC,1821.758,1821.988,1821.694,1821.754,0.01323
03.01.2022 12:47:00.000 UTC,1821.814,1822.094,1821.744,1822.084,0.01547
03.01.2022 12:48:00.000 UTC,1822.084,1822.084,1821.964,1822.008,0.01459
03.01.2022 12:49:00.000 UTC,1822.008,1822.008,1821.828,1821.928,0.02761
03.01.2022 12:50:00.000 UTC,1821.948,1821.968,1821.728,1821.748,0.02567
03.01.2022 12:51:00.000 UTC,1821.748,1821.878,1821.708,1821.744,0.03213
03.01.2022 12:52:00.000 UTC,1821.744,1821.894,1821.714,1821.758,0.01982
03.01.2022 12:53:00.000 UTC,1821.758,1821.758,1821.234,1821.374,0.0227
03.01.2022 12:54:00.000 UTC,1821.404,1821.758,1821.254,1821.738,0.01491
03.01.2022 12:55:00.000 UTC,1821.798,1821.828,1821.228,1821.434,0.02071
03.01.2022 12:56:00.000 UTC,1821.424,1821.844,1821.268,1821.468,0.02716
03.01.2022 12:57:00.000 UTC,1821.468,1821.648,1821.194,1821.578,0.02889
03.01.2022 12:58:00.000 UTC,1821.538,1821.888,1821.504,1821.798,0.03129
03.01.2022 12:59:00.000 UTC,1821.838,1821.838,1821.658,1821.684,0.04057
03.01.2022 13:00:00.000 UTC,1821.664,1821.898,1821.338,1821.848,0.0453
03.01.2022 13:01:00.000 UTC,1821.848,1821.868,1821.458,1821.628,0.02519
03.01.2022 13:02:00.000 UTC,1821.688,1821.758,1819.168,1820.278,0.05082
03.01.2022 13:03:00.000 UTC,1820.308,1820.478,1819.358,1820.074,0.06087
03.01.2022 13:04:00.000 UTC,1820.088,1820.318,1819.599,1819.774,0.0537
03.01.2022 13:05:00.000 UTC,1819.754,1820.648,1819.684,1820.348,0.08022
03.01.2022 13:06:00.000 UTC,1820.348,1820.358,1818.848,1818.888,0.05331
03.01.2022 13:07:00.000 UTC,1818.918,1819.004,1818.464,1818.894,0.07145
03.01.2022 13:08:00.000 UTC,1818.924,1819.048,1818.148,1818.148,0.09141
03.01.2022 13:09:00.000 UTC,1818.148,1818.178,1817.408,1817.594,0.0839
03.01.2022 13:10:00.000 UTC,1817.588,1817.628,1816.218,1816.594,0.05975
03.01.2022 13:11:00.000 UTC,1816.558,1816.588,1813.328,1814.224,0.10587
03.01.2022 13:12:00.000 UTC,1814.224,1814.898,1813.814,1814.608,0.0689
03.01.2022 13:13:00.000 UTC,1814.588,1814.808,1813.798,1814.108,0.06685
03.01.2022 13:14:00.000 UTC,1814.188,1814.478,1813.798,1814.478,0.09612
03.01.2022 13:15:00.000 UTC,1814.528,1814.958,1814.178,1814.408,0.08501
03.01.2022 13:16:00.000 UTC,1814.378,1814.748,1813.839,1814.335,0.07973
03.01.2022 13:17:00.000 UTC,1814.335,1814.358,1813.718,1814.238,0.0593
03.01.2022 13:18:00.000 UTC,1814.218,1814.218,1813.188,1813.538,0.06885
03.01.2022 13:19:00.000 UTC,1813.528,1813.688,1813.038,1813.538,0.05319
03.01.2022 13:20:00.000 UTC,1813.558,1814.398,1813.448,1814.084,0.09402
03.01.2022 13:21:00.000 UTC,1814.058,1814.608,1813.598,1813.938,0.10322
03.01.2022 13:22:00.000 UTC,1813.918,1814.718,1813.608,1814.698,0.06379
03.01.2022 13:23:00.000 UTC,1814.678,1815.128,1814.294,1814.968,0.07827
03.01.2022 13:24:00.000 UTC,1814.978,1814.998,1812.758,1812.758,0.08616
03.01.2022 13:25:00.000 UTC,1812.748,1813.048,1811.148,1811.514,0.10769
03.01.2022 13:26:00.000 UTC,1811.514,1812.028,1810.814,1811.678,0.10254
03.01.2022 13:27:00.000 UTC,1811.608,1811.608,1810.718,1810.918,0.0988
03.01.2022 13:28:00.000 UTC,1810.918,1812.118,1810.618,1812.058,0.11822
03.01.2022 13:29:00.000 UTC,1812.128,1812.944,1811.928,1812.528,0.12414
03.01.2022 13:30:00.000 UTC,1812.518,1812.908,1811.524,1811.724,0.07837
03.01.2022 13:31:00.000 UTC,1811.734,1812.274,1811.368,1811.438,0.10794
03.01.2022 13:32:00.000 UTC,1811.418,1811.508,1810.728,1810.764,0.09606
03.01.2022 13:33:00.000 UTC,1810.764,1810.764,1808.308,1810.338,0.11012
03.01.2022 13:34:00.000 UTC,1810.358,1810.638,1809.158,1810.548,0.08941
